sample_id,simulation_id,scenario_id,scenario_type,vehicle_mix,incident_flag,incident_start_s,incident_severity,signal_program,junction_id,approach_id,timestamp_s,queue_5m,queue_10m,program_id,phase_elapsed_s,is_all_red,platoon_distance_m,vehicle_count,halting_count,queue_length_m_lag_150s,mean_speed_mps_lag_150s,occupancy_pct_lag_150s,outflow_vehicles_30s_lag_150s,upstream_outflow_vehicles_30s_lag_150s,downstream_junction_queue_length_m_lag_150s,signal_phase_index_lag_150s,is_green_lag_150s,is_yellow_lag_150s,phase_remaining_s_lag_150s,platoon_eta_s_lag_150s,queue_length_m_lag_120s,mean_speed_mps_lag_120s,occupancy_pct_lag_120s,outflow_vehicles_30s_lag_120s,upstream_outflow_vehicles_30s_lag_120s,downstream_junction_queue_length_m_lag_120s,signal_phase_index_lag_120s,is_green_lag_120s,is_yellow_lag_120s,phase_remaining_s_lag_120s,platoon_eta_s_lag_120s,queue_length_m_lag_90s,mean_speed_mps_lag_90s,occupancy_pct_lag_90s,outflow_vehicles_30s_lag_90s,upstream_outflow_vehicles_30s_lag_90s,downstream_junction_queue_length_m_lag_90s,signal_phase_index_lag_90s,is_green_lag_90s,is_yellow_lag_90s,phase_remaining_s_lag_90s,platoon_eta_s_lag_90s,queue_length_m_lag_60s,mean_speed_mps_lag_60s,occupancy_pct_lag_60s,outflow_vehicles_30s_lag_60s,upstream_outflow_vehicles_30s_lag_60s,downstream_junction_queue_length_m_lag_60s,signal_phase_index_lag_60s,is_green_lag_60s,is_yellow_lag_60s,phase_remaining_s_lag_60s,platoon_eta_s_lag_60s,queue_length_m_lag_30s,mean_speed_mps_lag_30s,occupancy_pct_lag_30s,outflow_vehicles_30s_lag_30s,upstream_outflow_vehicles_30s_lag_30s,downstream_junction_queue_length_m_lag_30s,signal_phase_index_lag_30s,is_green_lag_30s,is_yellow_lag_30s,phase_remaining_s_lag_30s,platoon_eta_s_lag_30s,queue_length_m,mean_speed_mps,occupancy_pct,outflow_vehicles_30s,upstream_outflow_vehicles_30s,downstream_junction_queue_length_m,signal_phase_index,is_green,is_yellow,phase_remaining_s,platoon_eta_s,upstream_arrival_minus_local_outflow,queue_growth_150s,queue_growth_60s,speed_change_150s,occupancy_change_150s,downstream_queue_growth_150s,split
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_180,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,180.0,20.4689,3.1483,0,5.5,0,0.0,2,1,3.149,4.9307,7.8714,1,0,0.0,0,0,0,9.0,0.0,3.149,5.8932,10.6078,8,0,2.0,2,1,0,24.0,0.0,0.0,7.2235,0.2607,6,0,5.8915,3,0,1,0.0,0.0,2.8,5.6183,14.7254,18,0,4.3,0,0,0,9.0,0.0,2.8,6.8698,17.8571,10,0,2.8,2,1,0,24.0,0.0,0.0,13.8821,3.3421,17,0,8.8624,3,0,1,0.0,0.0,-17,-3.149,-2.8,8.9514,-4.5293,8.8624,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_210,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,210.0,20.4342,3.1483,0,29.5,0,0.0,8,6,3.149,5.8932,10.6078,8,0,2.0,2,1,0,24.0,0.0,0.0,7.2235,0.2607,6,0,5.8915,3,0,1,0.0,0.0,2.8,5.6183,14.7254,18,0,4.3,0,0,0,9.0,0.0,2.8,6.8698,17.8571,10,0,2.8,2,1,0,24.0,0.0,0.0,13.8821,3.3421,17,0,8.8624,3,0,1,0.0,0.0,3.149,3.4844,37.9738,39,0,2.0,0,0,0,9.0,0.0,-39,0.0,0.349,-2.4088,27.366,0.0,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_240,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,240.0,26.4546,3.1483,0,14.5,0,0.0,12,10,0.0,7.2235,0.2607,6,0,5.8915,3,0,1,0.0,0.0,2.8,5.6183,14.7254,18,0,4.3,0,0,0,9.0,0.0,2.8,6.8698,17.8571,10,0,2.8,2,1,0,24.0,0.0,0.0,13.8821,3.3421,17,0,8.8624,3,0,1,0.0,0.0,3.149,3.4844,37.9738,39,0,2.0,0,0,0,9.0,0.0,14.2708,3.5128,35.4866,30,0,19.6562,2,1,0,24.0,0.0,-30,14.2708,14.2708,-3.7107,35.2259,13.7647,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_270,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,270.0,23.4611,3.1483,0,5.5,0,0.0,3,1,2.8,5.6183,14.7254,18,0,4.3,0,0,0,9.0,0.0,2.8,6.8698,17.8571,10,0,2.8,2,1,0,24.0,0.0,0.0,13.8821,3.3421,17,0,8.8624,3,0,1,0.0,0.0,3.149,3.4844,37.9738,39,0,2.0,0,0,0,9.0,0.0,14.2708,3.5128,35.4866,30,0,19.6562,2,1,0,24.0,0.0,0.0,11.6896,6.4209,35,0,29.4987,3,0,1,0.0,0.0,-35,-2.8,-3.149,6.0713,-8.3045,25.1987,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_300,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,300.0,35.6525,3.1483,0,29.5,0,0.0,8,6,2.8,6.8698,17.8571,10,0,2.8,2,1,0,24.0,0.0,0.0,13.8821,3.3421,17,0,8.8624,3,0,1,0.0,0.0,3.149,3.4844,37.9738,39,0,2.0,0,0,0,9.0,0.0,14.2708,3.5128,35.4866,30,0,19.6562,2,1,0,24.0,0.0,0.0,11.6896,6.4209,35,0,29.4987,3,0,1,0.0,0.0,5.9172,4.6476,29.6012,36,0,8.2916,0,0,0,9.0,0.0,-36,3.1172,-8.3536,-2.2222,11.7441,5.4916,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_330,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,330.0,3.1483,3.1483,0,14.5,0,0.0,11,10,0.0,13.8821,3.3421,17,0,8.8624,3,0,1,0.0,0.0,3.149,3.4844,37.9738,39,0,2.0,0,0,0,9.0,0.0,14.2708,3.5128,35.4866,30,0,19.6562,2,1,0,24.0,0.0,0.0,11.6896,6.4209,35,0,29.4987,3,0,1,0.0,0.0,5.9172,4.6476,29.6012,36,0,8.2916,0,0,0,9.0,0.0,11.2712,3.3985,34.5873,40,0,24.9228,2,1,0,24.0,0.0,-40,11.2712,11.2712,-10.4836,31.2452,16.0604,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_360,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,360.0,3.1483,3.1483,0,5.5,0,0.0,4,1,3.149,3.4844,37.9738,39,0,2.0,0,0,0,9.0,0.0,14.2708,3.5128,35.4866,30,0,19.6562,2,1,0,24.0,0.0,0.0,11.6896,6.4209,35,0,29.4987,3,0,1,0.0,0.0,5.9172,4.6476,29.6012,36,0,8.2916,0,0,0,9.0,0.0,11.2712,3.3985,34.5873,40,0,24.9228,2,1,0,24.0,0.0,0.0,12.4814,9.4273,29,0,40.4847,3,0,1,0.0,0.0,-29,-3.149,-5.9172,8.997,-28.5465,38.4847,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_390,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,390.0,3.1483,3.1483,0,29.5,0,0.0,10,6,14.2708,3.5128,35.4866,30,0,19.6562,2,1,0,24.0,0.0,0.0,11.6896,6.4209,35,0,29.4987,3,0,1,0.0,0.0,5.9172,4.6476,29.6012,36,0,8.2916,0,0,0,9.0,0.0,11.2712,3.3985,34.5873,40,0,24.9228,2,1,0,24.0,0.0,0.0,12.4814,9.4273,29,0,40.4847,3,0,1,0.0,0.0,3.149,3.382,41.7382,42,0,42.9799,0,0,0,9.0,0.0,-42,-11.1218,-8.1222,-0.1308,6.2516,23.3237,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_420,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,420.0,3.1483,3.1483,0,14.5,0,0.0,12,9,0.0,11.6896,6.4209,35,0,29.4987,3,0,1,0.0,0.0,5.9172,4.6476,29.6012,36,0,8.2916,0,0,0,9.0,0.0,11.2712,3.3985,34.5873,40,0,24.9228,2,1,0,24.0,0.0,0.0,12.4814,9.4273,29,0,40.4847,3,0,1,0.0,0.0,3.149,3.382,41.7382,42,0,42.9799,0,0,0,9.0,0.0,24.0133,2.1877,50.6525,35,0,42.9799,2,1,0,24.0,0.0,-35,24.0133,24.0133,-9.5019,44.2316,13.4812,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_450,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,450.0,3.1483,3.1483,0,5.5,0,0.0,9,7,5.9172,4.6476,29.6012,36,0,8.2916,0,0,0,9.0,0.0,11.2712,3.3985,34.5873,40,0,24.9228,2,1,0,24.0,0.0,0.0,12.4814,9.4273,29,0,40.4847,3,0,1,0.0,0.0,3.149,3.382,41.7382,42,0,42.9799,0,0,0,9.0,0.0,24.0133,2.1877,50.6525,35,0,42.9799,2,1,0,24.0,0.0,14.5894,2.2451,41.6688,20,0,41.3336,3,0,1,0.0,0.0,-20,8.6722,11.4404,-2.4025,12.0676,33.042,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_480,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,480.0,3.1483,1.4824,0,29.5,0,0.0,9,8,11.2712,3.3985,34.5873,40,0,24.9228,2,1,0,24.0,0.0,0.0,12.4814,9.4273,29,0,40.4847,3,0,1,0.0,0.0,3.149,3.382,41.7382,42,0,42.9799,0,0,0,9.0,0.0,24.0133,2.1877,50.6525,35,0,42.9799,2,1,0,24.0,0.0,14.5894,2.2451,41.6688,20,0,41.3336,3,0,1,0.0,0.0,20.4689,1.2617,48.6294,15,0,42.329,0,0,0,9.0,0.0,-15,9.1977,-3.5444,-2.1368,14.0421,17.4062,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_510,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,510.0,3.1483,0.0,0,14.5,0,0.0,12,10,0.0,12.4814,9.4273,29,0,40.4847,3,0,1,0.0,0.0,3.149,3.382,41.7382,42,0,42.9799,0,0,0,9.0,0.0,24.0133,2.1877,50.6525,35,0,42.9799,2,1,0,24.0,0.0,14.5894,2.2451,41.6688,20,0,41.3336,3,0,1,0.0,0.0,20.4689,1.2617,48.6294,15,0,42.329,0,0,0,9.0,0.0,20.4342,0.7724,49.7026,14,0,42.329,2,1,0,24.0,0.0,-14,20.4342,5.8448,-11.709,40.2753,1.8443,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_540,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,540.0,3.1483,0.0,0,5.5,0,0.0,14,12,3.149,3.382,41.7382,42,0,42.9799,0,0,0,9.0,0.0,24.0133,2.1877,50.6525,35,0,42.9799,2,1,0,24.0,0.0,14.5894,2.2451,41.6688,20,0,41.3336,3,0,1,0.0,0.0,20.4689,1.2617,48.6294,15,0,42.329,0,0,0,9.0,0.0,20.4342,0.7724,49.7026,14,0,42.329,2,1,0,24.0,0.0,26.4546,0.7522,59.4566,20,0,36.649,3,0,1,0.0,0.0,-20,23.3056,5.9857,-2.6298,17.7184,-6.3309,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_570,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,570.0,3.1483,0.0,0,29.5,0,0.0,16,15,24.0133,2.1877,50.6525,35,0,42.9799,2,1,0,24.0,0.0,14.5894,2.2451,41.6688,20,0,41.3336,3,0,1,0.0,0.0,20.4689,1.2617,48.6294,15,0,42.329,0,0,0,9.0,0.0,20.4342,0.7724,49.7026,14,0,42.329,2,1,0,24.0,0.0,26.4546,0.7522,59.4566,20,0,36.649,3,0,1,0.0,0.0,23.4611,0.4608,65.7415,18,0,42.329,0,0,0,9.0,0.0,-18,-0.5522,3.0269,-1.7269,15.089,-0.6509,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_600,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,600.0,3.1483,0.0,0,14.5,0,0.0,17,17,14.5894,2.2451,41.6688,20,0,41.3336,3,0,1,0.0,0.0,20.4689,1.2617,48.6294,15,0,42.329,0,0,0,9.0,0.0,20.4342,0.7724,49.7026,14,0,42.329,2,1,0,24.0,0.0,26.4546,0.7522,59.4566,20,0,36.649,3,0,1,0.0,0.0,23.4611,0.4608,65.7415,18,0,42.329,0,0,0,9.0,0.0,35.6525,0.6878,53.0143,15,0,42.329,2,1,0,24.0,0.0,-15,21.0631,9.1979,-1.5573,11.3455,0.9954,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_630,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,630.0,3.1483,0.0,0,5.5,0,0.0,10,6,20.4689,1.2617,48.6294,15,0,42.329,0,0,0,9.0,0.0,20.4342,0.7724,49.7026,14,0,42.329,2,1,0,24.0,0.0,26.4546,0.7522,59.4566,20,0,36.649,3,0,1,0.0,0.0,23.4611,0.4608,65.7415,18,0,42.329,0,0,0,9.0,0.0,35.6525,0.6878,53.0143,15,0,42.329,2,1,0,24.0,0.0,3.1483,0.6677,28.7182,30,0,42.1831,3,0,1,0.0,0.0,-30,-17.3206,-20.3128,-0.594,-19.9112,-0.1459,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_660,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,660.0,3.1483,0.0,0,29.5,0,0.0,5,5,20.4342,0.7724,49.7026,14,0,42.329,2,1,0,24.0,0.0,26.4546,0.7522,59.4566,20,0,36.649,3,0,1,0.0,0.0,23.4611,0.4608,65.7415,18,0,42.329,0,0,0,9.0,0.0,35.6525,0.6878,53.0143,15,0,42.329,2,1,0,24.0,0.0,3.1483,0.6677,28.7182,30,0,42.1831,3,0,1,0.0,0.0,3.1483,0.0021,27.6944,12,0,42.329,0,0,0,9.0,0.0,-12,-17.2859,-32.5042,-0.7703,-22.0082,0.0,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_690,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,690.0,3.1483,0.0,0,14.5,0,0.0,5,5,26.4546,0.7522,59.4566,20,0,36.649,3,0,1,0.0,0.0,23.4611,0.4608,65.7415,18,0,42.329,0,0,0,9.0,0.0,35.6525,0.6878,53.0143,15,0,42.329,2,1,0,24.0,0.0,3.1483,0.6677,28.7182,30,0,42.1831,3,0,1,0.0,0.0,3.1483,0.0021,27.6944,12,0,42.329,0,0,0,9.0,0.0,3.1483,0.0,27.7197,7,0,42.329,2,1,0,24.0,0.0,-7,-23.3063,0.0,-0.7522,-31.7369,5.68,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_720,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,720.0,3.1483,0.0,0,5.5,0,0.0,5,5,23.4611,0.4608,65.7415,18,0,42.329,0,0,0,9.0,0.0,35.6525,0.6878,53.0143,15,0,42.329,2,1,0,24.0,0.0,3.1483,0.6677,28.7182,30,0,42.1831,3,0,1,0.0,0.0,3.1483,0.0021,27.6944,12,0,42.329,0,0,0,9.0,0.0,3.1483,0.0,27.7197,7,0,42.329,2,1,0,24.0,0.0,3.1483,0.0,27.7197,20,0,35.1726,3,0,1,0.0,0.0,-20,-20.3128,0.0,-0.4608,-38.0218,-7.1564,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_750,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,750.0,3.1483,0.0,0,29.5,0,0.0,5,5,35.6525,0.6878,53.0143,15,0,42.329,2,1,0,24.0,0.0,3.1483,0.6677,28.7182,30,0,42.1831,3,0,1,0.0,0.0,3.1483,0.0021,27.6944,12,0,42.329,0,0,0,9.0,0.0,3.1483,0.0,27.7197,7,0,42.329,2,1,0,24.0,0.0,3.1483,0.0,27.7197,20,0,35.1726,3,0,1,0.0,0.0,3.1483,0.0,27.7197,19,0,42.329,0,0,0,9.0,0.0,-19,-32.5042,0.0,-0.6878,-25.2946,0.0,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_780,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,780.0,1.4824,0.0,0,14.5,0,0.0,5,5,3.1483,0.6677,28.7182,30,0,42.1831,3,0,1,0.0,0.0,3.1483,0.0021,27.6944,12,0,42.329,0,0,0,9.0,0.0,3.1483,0.0,27.7197,7,0,42.329,2,1,0,24.0,0.0,3.1483,0.0,27.7197,20,0,35.1726,3,0,1,0.0,0.0,3.1483,0.0,27.7197,19,0,42.329,0,0,0,9.0,0.0,3.1483,0.0,27.7197,18,0,42.4995,2,1,0,24.0,0.0,-18,0.0,0.0,-0.6677,-0.9985,0.3164,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_810,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,810.0,0.0,0.0,0,5.5,0,0.0,5,5,3.1483,0.0021,27.6944,12,0,42.329,0,0,0,9.0,0.0,3.1483,0.0,27.7197,7,0,42.329,2,1,0,24.0,0.0,3.1483,0.0,27.7197,20,0,35.1726,3,0,1,0.0,0.0,3.1483,0.0,27.7197,19,0,42.329,0,0,0,9.0,0.0,3.1483,0.0,27.7197,18,0,42.4995,2,1,0,24.0,0.0,3.1483,0.0,27.7197,16,0,36.3581,3,0,1,0.0,0.0,-16,0.0,0.0,-0.0021,0.0253,-5.9709,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_840,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,840.0,0.0,0.0,0,29.5,0,0.0,5,5,3.1483,0.0,27.7197,7,0,42.329,2,1,0,24.0,0.0,3.1483,0.0,27.7197,20,0,35.1726,3,0,1,0.0,0.0,3.1483,0.0,27.7197,19,0,42.329,0,0,0,9.0,0.0,3.1483,0.0,27.7197,18,0,42.4995,2,1,0,24.0,0.0,3.1483,0.0,27.7197,16,0,36.3581,3,0,1,0.0,0.0,3.1483,0.0,27.7197,17,0,38.0095,0,0,0,9.0,0.0,-17,0.0,0.0,0.0,0.0,-4.3195,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_870,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,870.0,0.0,0.0,0,14.5,0,0.0,5,5,3.1483,0.0,27.7197,20,0,35.1726,3,0,1,0.0,0.0,3.1483,0.0,27.7197,19,0,42.329,0,0,0,9.0,0.0,3.1483,0.0,27.7197,18,0,42.4995,2,1,0,24.0,0.0,3.1483,0.0,27.7197,16,0,36.3581,3,0,1,0.0,0.0,3.1483,0.0,27.7197,17,0,38.0095,0,0,0,9.0,0.0,3.1483,0.0,27.7197,18,0,38.5883,2,1,0,24.0,0.0,-18,0.0,0.0,0.0,0.0,3.4157,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_900,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,900.0,0.0,0.0,0,5.5,0,0.0,5,5,3.1483,0.0,27.7197,19,0,42.329,0,0,0,9.0,0.0,3.1483,0.0,27.7197,18,0,42.4995,2,1,0,24.0,0.0,3.1483,0.0,27.7197,16,0,36.3581,3,0,1,0.0,0.0,3.1483,0.0,27.7197,17,0,38.0095,0,0,0,9.0,0.0,3.1483,0.0,27.7197,18,0,38.5883,2,1,0,24.0,0.0,3.1483,0.0,27.7197,20,0,38.6268,3,0,1,0.0,0.0,-20,0.0,0.0,0.0,0.0,-3.7022,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_930,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,930.0,0.0,0.0,0,29.5,0,0.0,5,5,3.1483,0.0,27.7197,18,0,42.4995,2,1,0,24.0,0.0,3.1483,0.0,27.7197,16,0,36.3581,3,0,1,0.0,0.0,3.1483,0.0,27.7197,17,0,38.0095,0,0,0,9.0,0.0,3.1483,0.0,27.7197,18,0,38.5883,2,1,0,24.0,0.0,3.1483,0.0,27.7197,20,0,38.6268,3,0,1,0.0,0.0,3.1483,0.0,27.7197,16,0,38.2041,0,0,0,9.0,0.0,-16,0.0,0.0,0.0,0.0,-4.2954,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_960,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,960.0,0.0,0.0,0,14.5,0,0.0,5,5,3.1483,0.0,27.7197,16,0,36.3581,3,0,1,0.0,0.0,3.1483,0.0,27.7197,17,0,38.0095,0,0,0,9.0,0.0,3.1483,0.0,27.7197,18,0,38.5883,2,1,0,24.0,0.0,3.1483,0.0,27.7197,20,0,38.6268,3,0,1,0.0,0.0,3.1483,0.0,27.7197,16,0,38.2041,0,0,0,9.0,0.0,3.1483,0.0,27.7197,12,0,38.9904,2,1,0,24.0,0.0,-12,0.0,0.0,0.0,0.0,2.6323,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_990,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,990.0,0.0,0.0,0,5.5,0,0.0,5,5,3.1483,0.0,27.7197,17,0,38.0095,0,0,0,9.0,0.0,3.1483,0.0,27.7197,18,0,38.5883,2,1,0,24.0,0.0,3.1483,0.0,27.7197,20,0,38.6268,3,0,1,0.0,0.0,3.1483,0.0,27.7197,16,0,38.2041,0,0,0,9.0,0.0,3.1483,0.0,27.7197,12,0,38.9904,2,1,0,24.0,0.0,3.1483,0.0,27.7197,19,0,42.329,3,0,1,0.0,0.0,-19,0.0,0.0,0.0,0.0,4.3195,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_1020,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,1020.0,0.0,0.0,0,29.5,0,0.0,5,5,3.1483,0.0,27.7197,18,0,38.5883,2,1,0,24.0,0.0,3.1483,0.0,27.7197,20,0,38.6268,3,0,1,0.0,0.0,3.1483,0.0,27.7197,16,0,38.2041,0,0,0,9.0,0.0,3.1483,0.0,27.7197,12,0,38.9904,2,1,0,24.0,0.0,3.1483,0.0,27.7197,19,0,42.329,3,0,1,0.0,0.0,3.1483,0.0,27.7197,8,0,42.329,0,0,0,9.0,0.0,-8,0.0,0.0,0.0,0.0,3.7407,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_1050,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,1050.0,0.0,0.0,0,14.5,0,0.0,5,5,3.1483,0.0,27.7197,20,0,38.6268,3,0,1,0.0,0.0,3.1483,0.0,27.7197,16,0,38.2041,0,0,0,9.0,0.0,3.1483,0.0,27.7197,12,0,38.9904,2,1,0,24.0,0.0,3.1483,0.0,27.7197,19,0,42.329,3,0,1,0.0,0.0,3.1483,0.0,27.7197,8,0,42.329,0,0,0,9.0,0.0,3.1483,0.0,27.7197,14,0,42.329,2,1,0,24.0,0.0,-14,0.0,0.0,0.0,0.0,3.7022,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_1080,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,1080.0,0.0,0.0,0,5.5,0,0.0,4,3,3.1483,0.0,27.7197,16,0,38.2041,0,0,0,9.0,0.0,3.1483,0.0,27.7197,12,0,38.9904,2,1,0,24.0,0.0,3.1483,0.0,27.7197,19,0,42.329,3,0,1,0.0,0.0,3.1483,0.0,27.7197,8,0,42.329,0,0,0,9.0,0.0,3.1483,0.0,27.7197,14,0,42.329,2,1,0,24.0,0.0,1.4824,0.5696,6.0601,20,0,31.8375,3,0,1,0.0,0.0,-20,-1.6659,-1.6659,0.5696,-21.6596,-6.3666,validation
normal_baseline_seed1098_scale0.71_default_0_0_0_default_J1_SAN_GANESHKHIND_1110,normal_baseline_seed1098_scale0.71_default_0_0_0_default,seed1098_scale0_71,normal,default,0,0,0,default,J1_SAN,GANESHKHIND,1110.0,0.0,0.0,0,29.5,0,0.0,0,0,3.1483,0.0,27.7197,12,0,38.9904,2,1,0,24.0,0.0,3.1483,0.0,27.7197,19,0,42.329,3,0,1,0.0,0.0,3.1483,0.0,27.7197,8,0,42.329,0,0,0,9.0,0.0,3.1483,0.0,27.7197,14,0,42.329,2,1,0,24.0,0.0,1.4824,0.5696,6.0601,20,0,31.8375,3,0,1,0.0,0.0,0.0,0.0,0.0,24,0,31.3996,0,0,0,9.0,0.0,-24,-3.1483,-3.1483,0.0,-27.7197,-7.5908,validation
