sample_id,simulation_id,scenario_id,junction_id,approach_id,timestamp_s,queue_5m,queue_10m,program_id,phase_elapsed_s,is_all_red,platoon_distance_m,vehicle_count,halting_count,queue_length_m_lag_150s,mean_speed_mps_lag_150s,occupancy_pct_lag_150s,outflow_vehicles_30s_lag_150s,upstream_outflow_vehicles_30s_lag_150s,downstream_junction_queue_length_m_lag_150s,signal_phase_index_lag_150s,is_green_lag_150s,is_yellow_lag_150s,phase_remaining_s_lag_150s,platoon_eta_s_lag_150s,queue_length_m_lag_120s,mean_speed_mps_lag_120s,occupancy_pct_lag_120s,outflow_vehicles_30s_lag_120s,upstream_outflow_vehicles_30s_lag_120s,downstream_junction_queue_length_m_lag_120s,signal_phase_index_lag_120s,is_green_lag_120s,is_yellow_lag_120s,phase_remaining_s_lag_120s,platoon_eta_s_lag_120s,queue_length_m_lag_90s,mean_speed_mps_lag_90s,occupancy_pct_lag_90s,outflow_vehicles_30s_lag_90s,upstream_outflow_vehicles_30s_lag_90s,downstream_junction_queue_length_m_lag_90s,signal_phase_index_lag_90s,is_green_lag_90s,is_yellow_lag_90s,phase_remaining_s_lag_90s,platoon_eta_s_lag_90s,queue_length_m_lag_60s,mean_speed_mps_lag_60s,occupancy_pct_lag_60s,outflow_vehicles_30s_lag_60s,upstream_outflow_vehicles_30s_lag_60s,downstream_junction_queue_length_m_lag_60s,signal_phase_index_lag_60s,is_green_lag_60s,is_yellow_lag_60s,phase_remaining_s_lag_60s,platoon_eta_s_lag_60s,queue_length_m_lag_30s,mean_speed_mps_lag_30s,occupancy_pct_lag_30s,outflow_vehicles_30s_lag_30s,upstream_outflow_vehicles_30s_lag_30s,downstream_junction_queue_length_m_lag_30s,signal_phase_index_lag_30s,is_green_lag_30s,is_yellow_lag_30s,phase_remaining_s_lag_30s,platoon_eta_s_lag_30s,queue_length_m,mean_speed_mps,occupancy_pct,outflow_vehicles_30s,upstream_outflow_vehicles_30s,downstream_junction_queue_length_m,signal_phase_index,is_green,is_yellow,phase_remaining_s,platoon_eta_s,upstream_arrival_minus_local_outflow,queue_growth_150s,queue_growth_60s,speed_change_150s,occupancy_change_150s,downstream_queue_growth_150s,split
corridor_baseline_seed45_scale1.1_J2_SJM_FROM_SAN_1140,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,FROM_SAN,1140.0,36.773,42.329,0,0.0,0,188.4,25,25,29.0293,1.9655,28.8913,13,37,147.5049,3,0,0,0.0,60.8764,38.0384,0.0534,41.9962,21,25,147.2546,0,1,0,9.0,104.73,38.6977,0.7656,39.2183,30,31,94.279,2,1,0,24.0,160.3765,35.8857,0.7515,32.7309,30,16,147.63,3,0,0,0.0,112.8515,35.1052,0.0,37.2704,31,24,147.63,0,1,0,9.0,136.1138,35.6252,0.595,30.0836,30,24,94.279,2,1,0,24.0,135.6086,-6,6.5959,-0.2605,-1.3705,1.1923,-53.2259,train
corridor_baseline_seed45_scale1.1_J2_SJM_FROM_SAN_1170,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,FROM_SAN,1170.0,41.4047,42.329,0,0.0,0,188.4,21,21,38.0384,0.0534,41.9962,21,25,147.2546,0,1,0,9.0,104.73,38.6977,0.7656,39.2183,30,31,94.279,2,1,0,24.0,160.3765,35.8857,0.7515,32.7309,30,16,147.63,3,0,0,0.0,112.8515,35.1052,0.0,37.2704,31,24,147.63,0,1,0,9.0,136.1138,35.6252,0.595,30.0836,30,24,94.279,2,1,0,24.0,135.6086,38.2474,1.305,23.9029,25,25,144.647,3,0,0,0.0,87.2081,0,0.209,3.1422,1.2516,-18.0933,-2.6076,train
corridor_baseline_seed45_scale1.1_J2_SJM_FROM_SAN_1200,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,FROM_SAN,1200.0,42.1213,41.3565,0,0.0,0,188.4,23,23,38.6977,0.7656,39.2183,30,31,94.279,2,1,0,24.0,160.3765,35.8857,0.7515,32.7309,30,16,147.63,3,0,0,0.0,112.8515,35.1052,0.0,37.2704,31,24,147.63,0,1,0,9.0,136.1138,35.6252,0.595,30.0836,30,24,94.279,2,1,0,24.0,135.6086,38.2474,1.305,23.9029,25,25,144.647,3,0,0,0.0,87.2081,42.329,0.0009,31.6512,25,21,142.8634,0,1,0,9.0,107.4345,-4,3.6313,6.7038,-0.7647,-7.5671,48.5844,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_30,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,30.0,37.3433,20.8056,0,0.0,0,188.4,2,0,0.0,8.1958,2.5057,0,1,4.3,0,1,0,9.0,1.3128,0.0,8.1958,2.5057,0,1,4.3,0,1,0,9.0,1.3128,0.0,8.1958,2.5057,0,1,4.3,0,1,0,9.0,1.3128,0.0,8.1958,2.5057,0,1,4.3,0,1,0,9.0,1.3128,0.0,8.1958,2.5057,0,1,4.3,0,1,0,9.0,1.3128,0.0,8.1958,2.5057,0,1,4.3,0,1,0,9.0,1.3128,1,0.0,0.0,0.0,0.0,0.0,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_60,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,60.0,46.4321,0.0,0,0.0,0,188.4,2,1,0.0,8.1958,2.5057,0,1,4.3,0,1,0,9.0,1.3128,0.0,8.1958,2.5057,0,1,4.3,0,1,0,9.0,1.3128,0.0,8.1958,2.5057,0,1,4.3,0,1,0,9.0,1.3128,0.0,8.1958,2.5057,0,1,4.3,0,1,0,9.0,1.3128,0.0,8.1958,2.5057,0,1,4.3,0,1,0,9.0,1.3128,4.3,6.0325,4.5303,5,10,8.0362,2,0,0,24.0,40.2154,5,4.3,4.3,-2.1633,2.0246,3.7362,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_90,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,90.0,47.3866,10.5,0,0.0,0,188.4,5,4,0.0,8.1958,2.5057,0,1,4.3,0,1,0,9.0,1.3128,0.0,8.1958,2.5057,0,1,4.3,0,1,0,9.0,1.3128,0.0,8.1958,2.5057,0,1,4.3,0,1,0,9.0,1.3128,0.0,8.1958,2.5057,0,1,4.3,0,1,0,9.0,1.3128,4.3,6.0325,4.5303,5,10,8.0362,2,0,0,24.0,40.2154,14.1066,2.5227,10.3021,11,15,30.79,3,0,0,0.0,8.9664,4,14.1066,14.1066,-5.6731,7.7964,26.49,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_120,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,120.0,50.3035,10.5,0,0.0,0,188.4,6,1,0.0,8.1958,2.5057,0,1,4.3,0,1,0,9.0,1.3128,0.0,8.1958,2.5057,0,1,4.3,0,1,0,9.0,1.3128,0.0,8.1958,2.5057,0,1,4.3,0,1,0,9.0,1.3128,4.3,6.0325,4.5303,5,10,8.0362,2,0,0,24.0,40.2154,14.1066,2.5227,10.3021,11,15,30.79,3,0,0,0.0,8.9664,2.0,8.7104,8.2127,17,26,26.8219,0,1,0,9.0,11.6669,9,2.0,-2.3,0.5146,5.707,22.5219,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_150,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,150.0,50.2088,0.0,0,0.0,0,188.4,5,2,0.0,8.1958,2.5057,0,1,4.3,0,1,0,9.0,1.3128,0.0,8.1958,2.5057,0,1,4.3,0,1,0,9.0,1.3128,4.3,6.0325,4.5303,5,10,8.0362,2,0,0,24.0,40.2154,14.1066,2.5227,10.3021,11,15,30.79,3,0,0,0.0,8.9664,2.0,8.7104,8.2127,17,26,26.8219,0,1,0,9.0,11.6669,5.9129,6.7923,8.5887,23,15,66.6547,2,0,0,24.0,10.1424,-8,5.9129,-8.1937,-1.4035,6.083,62.3547,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_180,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,180.0,32.6368,0.0,0,0.0,0,188.4,9,7,0.0,8.1958,2.5057,0,1,4.3,0,1,0,9.0,1.3128,4.3,6.0325,4.5303,5,10,8.0362,2,0,0,24.0,40.2154,14.1066,2.5227,10.3021,11,15,30.79,3,0,0,0.0,8.9664,2.0,8.7104,8.2127,17,26,26.8219,0,1,0,9.0,11.6669,5.9129,6.7923,8.5887,23,15,66.6547,2,0,0,24.0,10.1424,46.2169,2.342,30.4786,15,29,94.279,3,0,0,0.0,10.2709,14,46.2169,44.2169,-5.8538,27.9729,89.979,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_210,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,210.0,25.401,0.0,0,0.0,0,188.4,8,4,4.3,6.0325,4.5303,5,10,8.0362,2,0,0,24.0,40.2154,14.1066,2.5227,10.3021,11,15,30.79,3,0,0,0.0,8.9664,2.0,8.7104,8.2127,17,26,26.8219,0,1,0,9.0,11.6669,5.9129,6.7923,8.5887,23,15,66.6547,2,0,0,24.0,10.1424,46.2169,2.342,30.4786,15,29,94.279,3,0,0,0.0,10.2709,23.1591,5.2452,25.0665,24,33,44.5945,0,1,0,9.0,12.0258,9,18.8591,17.2462,-0.7873,20.5362,36.5583,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_240,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,240.0,37.3093,0.0,0,0.0,0,188.4,8,6,14.1066,2.5227,10.3021,11,15,30.79,3,0,0,0.0,8.9664,2.0,8.7104,8.2127,17,26,26.8219,0,1,0,9.0,11.6669,5.9129,6.7923,8.5887,23,15,66.6547,2,0,0,24.0,10.1424,46.2169,2.342,30.4786,15,29,94.279,3,0,0,0.0,10.2709,23.1591,5.2452,25.0665,24,33,44.5945,0,1,0,9.0,12.0258,23.1377,3.807,22.0517,29,39,93.7135,2,0,0,24.0,12.258,10,9.0311,-23.0792,1.2843,11.7496,62.9235,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_270,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,270.0,15.5299,0.0,0,0.0,0,188.4,13,12,2.0,8.7104,8.2127,17,26,26.8219,0,1,0,9.0,11.6669,5.9129,6.7923,8.5887,23,15,66.6547,2,0,0,24.0,10.1424,46.2169,2.342,30.4786,15,29,94.279,3,0,0,0.0,10.2709,23.1591,5.2452,25.0665,24,33,44.5945,0,1,0,9.0,12.0258,23.1377,3.807,22.0517,29,39,93.7135,2,0,0,24.0,12.258,47.9937,1.0946,38.3805,19,43,146.2029,3,0,0,0.0,15.597,24,45.9937,24.8346,-7.6158,30.1678,119.381,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_300,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,300.0,14.0208,0.0,0,0.0,0,188.4,12,7,5.9129,6.7923,8.5887,23,15,66.6547,2,0,0,24.0,10.1424,46.2169,2.342,30.4786,15,29,94.279,3,0,0,0.0,10.2709,23.1591,5.2452,25.0665,24,33,44.5945,0,1,0,9.0,12.0258,23.1377,3.807,22.0517,29,39,93.7135,2,0,0,24.0,12.258,47.9937,1.0946,38.3805,19,43,146.2029,3,0,0,0.0,15.597,24.9936,3.5765,28.1494,21,29,145.0588,0,1,0,9.0,34.777,8,19.0807,1.8559,-3.2158,19.5607,78.4041,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_330,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,330.0,20.8056,0.0,0,0.0,0,188.4,12,10,46.2169,2.342,30.4786,15,29,94.279,3,0,0,0.0,10.2709,23.1591,5.2452,25.0665,24,33,44.5945,0,1,0,9.0,12.0258,23.1377,3.807,22.0517,29,39,93.7135,2,0,0,24.0,12.258,47.9937,1.0946,38.3805,19,43,146.2029,3,0,0,0.0,15.597,24.9936,3.5765,28.1494,21,29,145.0588,0,1,0,9.0,34.777,37.3433,3.4678,28.9289,17,34,94.279,2,0,0,24.0,72.2519,17,-8.8736,-10.6504,1.1258,-1.5497,0.0,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_360,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,360.0,0.0,0.0,0,0.0,0,188.4,16,15,23.1591,5.2452,25.0665,24,33,44.5945,0,1,0,9.0,12.0258,23.1377,3.807,22.0517,29,39,93.7135,2,0,0,24.0,12.258,47.9937,1.0946,38.3805,19,43,146.2029,3,0,0,0.0,15.597,24.9936,3.5765,28.1494,21,29,145.0588,0,1,0,9.0,34.777,37.3433,3.4678,28.9289,17,34,94.279,2,0,0,24.0,72.2519,46.4321,0.4435,45.2156,6,25,147.63,3,0,0,0.0,126.2392,19,23.273,21.4385,-4.8017,20.1491,103.0355,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_390,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,390.0,10.5,0.0,0,0.0,0,188.4,14,9,23.1377,3.807,22.0517,29,39,93.7135,2,0,0,24.0,12.258,47.9937,1.0946,38.3805,19,43,146.2029,3,0,0,0.0,15.597,24.9936,3.5765,28.1494,21,29,145.0588,0,1,0,9.0,34.777,37.3433,3.4678,28.9289,17,34,94.279,2,0,0,24.0,72.2519,46.4321,0.4435,45.2156,6,25,147.63,3,0,0,0.0,126.2392,47.3866,2.9375,40.7606,18,32,147.63,0,1,0,9.0,137.208,14,24.2489,10.0433,-0.8695,18.7089,53.9165,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_420,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,420.0,10.5,0.0,0,0.0,0,188.4,14,13,47.9937,1.0946,38.3805,19,43,146.2029,3,0,0,0.0,15.597,24.9936,3.5765,28.1494,21,29,145.0588,0,1,0,9.0,34.777,37.3433,3.4678,28.9289,17,34,94.279,2,0,0,24.0,72.2519,46.4321,0.4435,45.2156,6,25,147.63,3,0,0,0.0,126.2392,47.3866,2.9375,40.7606,18,32,147.63,0,1,0,9.0,137.208,50.3035,2.8743,44.9938,30,28,94.279,2,0,0,24.0,124.0674,-2,2.3098,3.8714,1.7797,6.6133,-51.9239,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_450,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,450.0,0.0,0.0,0,0.0,0,188.4,17,16,24.9936,3.5765,28.1494,21,29,145.0588,0,1,0,9.0,34.777,37.3433,3.4678,28.9289,17,34,94.279,2,0,0,24.0,72.2519,46.4321,0.4435,45.2156,6,25,147.63,3,0,0,0.0,126.2392,47.3866,2.9375,40.7606,18,32,147.63,0,1,0,9.0,137.208,50.3035,2.8743,44.9938,30,28,94.279,2,0,0,24.0,124.0674,50.2088,0.1082,57.662,21,16,141.1503,3,0,0,0.0,72.2401,-5,25.2152,2.8222,-3.4683,29.5126,-3.9085,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_480,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,480.0,0.0,0.0,0,0.0,0,188.4,16,13,37.3433,3.4678,28.9289,17,34,94.279,2,0,0,24.0,72.2519,46.4321,0.4435,45.2156,6,25,147.63,3,0,0,0.0,126.2392,47.3866,2.9375,40.7606,18,32,147.63,0,1,0,9.0,137.208,50.3035,2.8743,44.9938,30,28,94.279,2,0,0,24.0,124.0674,50.2088,0.1082,57.662,21,16,141.1503,3,0,0,0.0,72.2401,32.6368,2.8946,42.411,20,20,145.4566,0,1,0,9.0,73.6958,0,-4.7065,-17.6667,-0.5732,13.4821,51.1776,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_510,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,510.0,0.0,0.0,0,0.0,0,188.4,12,9,46.4321,0.4435,45.2156,6,25,147.63,3,0,0,0.0,126.2392,47.3866,2.9375,40.7606,18,32,147.63,0,1,0,9.0,137.208,50.3035,2.8743,44.9938,30,28,94.279,2,0,0,24.0,124.0674,50.2088,0.1082,57.662,21,16,141.1503,3,0,0,0.0,72.2401,32.6368,2.8946,42.411,20,20,145.4566,0,1,0,9.0,73.6958,25.401,3.3149,27.3507,19,18,94.279,2,0,0,24.0,75.7854,-1,-21.0311,-24.8078,2.8714,-17.8649,-53.351,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_540,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,540.0,0.0,0.0,0,0.0,0,188.4,13,12,47.3866,2.9375,40.7606,18,32,147.63,0,1,0,9.0,137.208,50.3035,2.8743,44.9938,30,28,94.279,2,0,0,24.0,124.0674,50.2088,0.1082,57.662,21,16,141.1503,3,0,0,0.0,72.2401,32.6368,2.8946,42.411,20,20,145.4566,0,1,0,9.0,73.6958,25.401,3.3149,27.3507,19,18,94.279,2,0,0,24.0,75.7854,37.3093,0.7143,33.4383,21,38,144.9851,3,0,0,0.0,49.1652,17,-10.0773,4.6725,-2.2232,-7.3223,-2.6449,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_570,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,570.0,0.0,0.0,0,0.0,0,188.4,9,5,50.3035,2.8743,44.9938,30,28,94.279,2,0,0,24.0,124.0674,50.2088,0.1082,57.662,21,16,141.1503,3,0,0,0.0,72.2401,32.6368,2.8946,42.411,20,20,145.4566,0,1,0,9.0,73.6958,25.401,3.3149,27.3507,19,18,94.279,2,0,0,24.0,75.7854,37.3093,0.7143,33.4383,21,38,144.9851,3,0,0,0.0,49.1652,15.5299,7.5978,16.6638,28,29,143.7602,0,1,0,9.0,77.1279,1,-34.7736,-9.8711,4.7235,-28.33,49.4812,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_600,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,600.0,0.0,0.0,0,0.0,0,188.4,4,3,50.2088,0.1082,57.662,21,16,141.1503,3,0,0,0.0,72.2401,32.6368,2.8946,42.411,20,20,145.4566,0,1,0,9.0,73.6958,25.401,3.3149,27.3507,19,18,94.279,2,0,0,24.0,75.7854,37.3093,0.7143,33.4383,21,38,144.9851,3,0,0,0.0,49.1652,15.5299,7.5978,16.6638,28,29,143.7602,0,1,0,9.0,77.1279,14.0208,3.989,10.9647,16,29,94.279,2,0,0,24.0,136.2073,13,-36.188,-23.2885,3.8808,-46.6973,-46.8713,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_630,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,630.0,0.0,0.0,0,0.0,0,188.4,5,5,32.6368,2.8946,42.411,20,20,145.4566,0,1,0,9.0,73.6958,25.401,3.3149,27.3507,19,18,94.279,2,0,0,24.0,75.7854,37.3093,0.7143,33.4383,21,38,144.9851,3,0,0,0.0,49.1652,15.5299,7.5978,16.6638,28,29,143.7602,0,1,0,9.0,77.1279,14.0208,3.989,10.9647,16,29,94.279,2,0,0,24.0,136.2073,20.8056,0.6447,14.3758,15,20,133.9601,3,0,0,0.0,122.3501,5,-11.8312,5.2757,-2.2499,-28.0352,-11.4965,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_660,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,660.0,0.0,0.0,0,0.0,0,188.4,3,0,25.401,3.3149,27.3507,19,18,94.279,2,0,0,24.0,75.7854,37.3093,0.7143,33.4383,21,38,144.9851,3,0,0,0.0,49.1652,15.5299,7.5978,16.6638,28,29,143.7602,0,1,0,9.0,77.1279,14.0208,3.989,10.9647,16,29,94.279,2,0,0,24.0,136.2073,20.8056,0.6447,14.3758,15,20,133.9601,3,0,0,0.0,122.3501,0.0,4.9986,3.0571,16,35,134.5592,0,1,0,9.0,104.0006,19,-25.401,-14.0208,1.6837,-24.2936,40.2802,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_690,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,690.0,0.0,0.0,0,0.0,0,188.4,4,1,37.3093,0.7143,33.4383,21,38,144.9851,3,0,0,0.0,49.1652,15.5299,7.5978,16.6638,28,29,143.7602,0,1,0,9.0,77.1279,14.0208,3.989,10.9647,16,29,94.279,2,0,0,24.0,136.2073,20.8056,0.6447,14.3758,15,20,133.9601,3,0,0,0.0,122.3501,0.0,4.9986,3.0571,16,35,134.5592,0,1,0,9.0,104.0006,10.5,2.4344,11.6451,27,22,94.279,2,0,0,24.0,162.7578,-5,-26.8093,-10.3056,1.7201,-21.7932,-50.7061,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_720,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,720.0,0.0,0.0,0,0.0,0,188.4,1,1,15.5299,7.5978,16.6638,28,29,143.7602,0,1,0,9.0,77.1279,14.0208,3.989,10.9647,16,29,94.279,2,0,0,24.0,136.2073,20.8056,0.6447,14.3758,15,20,133.9601,3,0,0,0.0,122.3501,0.0,4.9986,3.0571,16,35,134.5592,0,1,0,9.0,104.0006,10.5,2.4344,11.6451,27,22,94.279,2,0,0,24.0,162.7578,10.5,0.0,9.8149,26,19,144.1589,3,0,0,0.0,133.2505,-7,-5.0299,10.5,-7.5978,-6.8489,0.3987,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_750,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,750.0,0.0,0.0,0,0.0,0,188.4,4,0,14.0208,3.989,10.9647,16,29,94.279,2,0,0,24.0,136.2073,20.8056,0.6447,14.3758,15,20,133.9601,3,0,0,0.0,122.3501,0.0,4.9986,3.0571,16,35,134.5592,0,1,0,9.0,104.0006,10.5,2.4344,11.6451,27,22,94.279,2,0,0,24.0,162.7578,10.5,0.0,9.8149,26,19,144.1589,3,0,0,0.0,133.2505,0.0,3.5009,4.2961,17,15,147.2588,0,1,0,9.0,83.7372,-2,-14.0208,-10.5,-0.4881,-6.6686,52.9798,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_780,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,780.0,0.0,0.0,0,0.0,0,188.4,2,0,20.8056,0.6447,14.3758,15,20,133.9601,3,0,0,0.0,122.3501,0.0,4.9986,3.0571,16,35,134.5592,0,1,0,9.0,104.0006,10.5,2.4344,11.6451,27,22,94.279,2,0,0,24.0,162.7578,10.5,0.0,9.8149,26,19,144.1589,3,0,0,0.0,133.2505,0.0,3.5009,4.2961,17,15,147.2588,0,1,0,9.0,83.7372,0.0,1.0184,1.0413,28,20,98.1119,2,0,0,24.0,101.4774,-8,-20.8056,-10.5,0.3737,-13.3345,-35.8482,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_810,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,810.0,0.0,0.0,0,0.0,0,188.4,0,0,0.0,4.9986,3.0571,16,35,134.5592,0,1,0,9.0,104.0006,10.5,2.4344,11.6451,27,22,94.279,2,0,0,24.0,162.7578,10.5,0.0,9.8149,26,19,144.1589,3,0,0,0.0,133.2505,0.0,3.5009,4.2961,17,15,147.2588,0,1,0,9.0,83.7372,0.0,1.0184,1.0413,28,20,98.1119,2,0,0,24.0,101.4774,0.0,0.0,0.0,22,37,147.63,3,0,0,0.0,112.4992,15,0.0,0.0,-4.9986,-3.0571,13.0708,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_840,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,840.0,0.0,0.0,0,0.0,0,188.4,0,0,10.5,2.4344,11.6451,27,22,94.279,2,0,0,24.0,162.7578,10.5,0.0,9.8149,26,19,144.1589,3,0,0,0.0,133.2505,0.0,3.5009,4.2961,17,15,147.2588,0,1,0,9.0,83.7372,0.0,1.0184,1.0413,28,20,98.1119,2,0,0,24.0,101.4774,0.0,0.0,0.0,22,37,147.63,3,0,0,0.0,112.4992,0.0,0.0,0.0,29,11,147.63,0,1,0,9.0,177.3217,-18,-10.5,0.0,-2.4344,-11.6451,53.351,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_870,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,870.0,0.0,0.0,0,0.0,0,188.4,0,0,10.5,0.0,9.8149,26,19,144.1589,3,0,0,0.0,133.2505,0.0,3.5009,4.2961,17,15,147.2588,0,1,0,9.0,83.7372,0.0,1.0184,1.0413,28,20,98.1119,2,0,0,24.0,101.4774,0.0,0.0,0.0,22,37,147.63,3,0,0,0.0,112.4992,0.0,0.0,0.0,29,11,147.63,0,1,0,9.0,177.3217,0.0,0.0,0.0,18,8,94.0556,2,0,0,24.0,179.6793,-10,-10.5,0.0,0.0,-9.8149,-50.1033,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_900,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,900.0,0.0,0.0,0,0.0,0,188.4,0,0,0.0,3.5009,4.2961,17,15,147.2588,0,1,0,9.0,83.7372,0.0,1.0184,1.0413,28,20,98.1119,2,0,0,24.0,101.4774,0.0,0.0,0.0,22,37,147.63,3,0,0,0.0,112.4992,0.0,0.0,0.0,29,11,147.63,0,1,0,9.0,177.3217,0.0,0.0,0.0,18,8,94.0556,2,0,0,24.0,179.6793,0.0,0.0,0.0,14,17,145.731,3,0,0,0.0,122.3878,3,0.0,0.0,-3.5009,-4.2961,-1.5278,train
corridor_baseline_seed45_scale1.1_J2_SJM_SHIVAJI_SIDE_930,corridor_baseline_seed45_scale1.1,seed45_scale1_1,J2_SJM,SHIVAJI_SIDE,930.0,0.0,0.0,0,0.0,0,188.4,0,0,0.0,1.0184,1.0413,28,20,98.1119,2,0,0,24.0,101.4774,0.0,0.0,0.0,22,37,147.63,3,0,0,0.0,112.4992,0.0,0.0,0.0,29,11,147.63,0,1,0,9.0,177.3217,0.0,0.0,0.0,18,8,94.0556,2,0,0,24.0,179.6793,0.0,0.0,0.0,14,17,145.731,3,0,0,0.0,122.3878,0.0,0.0,0.0,21,14,145.0557,0,1,0,9.0,105.7666,-7,0.0,0.0,-1.0184,-1.0413,46.9438,train
